99	4.0403	4.039	4.0968	4.0999	4.0469	4.0017	3.9751	3.9939	3.9572	23.05.2019	4.0401	4.0405	4.0717	4.0255	0.00	4.0605	4.0138	3.9805	3.9269	0
100	4.0401	4.0403	4.039	4.0968	4.0999	4.0469	4.0017	3.9751	3.9939	24.05.2019	4.0225	4.0426	4.0485	4.0092	-0.44	4.0564	4.0217	3.9841	3.9318	1
101	4.0225	4.0401	4.0403	4.039	4.0968	4.0999	4.0469	4.0017	3.9751	27.05.2019	4.0423	4.0134	4.0441	4.0042	0.49	4.0468	4.0296	3.9891	3.9373	0
102	4.0423	4.0225	4.0401	4.0403	4.039	4.0968	4.0999	4.0469	4.0017	28.05.2019	4.0247	4.0432	4.0539	4.0101	-0.44	4.0348	4.0353	3.9905	3.9421	0
103	4.0247	4.0423	4.0225	4.0401	4.0403	4.039	4.0968	4.0999	4.0469	29.05.2019	3.9747	4.0247	4.0408	3.9678	-1.24	4.0241	4.0337	3.9913	3.9435	1
104	3.9747	4.0247	4.0423	4.0225	4.0401	4.0403	4.039	4.0968	4.0999	30.05.2019	3.9818	3.9743	3.9931	3.9542	0.18	4.0144	4.0342	3.9935	3.9462	0
105	3.9818	3.9747	4.0247	4.0423	4.0225	4.0401	4.0403	4.039	4.0968	31.05.2019	3.9228	3.9802	3.9988	3.909	-1.48	3.9948	4.0277	3.9926	3.9471	0
106	3.9228	3.9818	3.9747	4.0247	4.0423	4.0225	4.0401	4.0403	4.039	03.06.2019	3.8859	3.9233	3.9349	3.8823	-0.94	3.9720	4.0142	3.9911	3.9449	0
107	3.8859	3.9228	3.9818	3.9747	4.0247	4.0423	4.0225	4.0401	4.0403	04.06.2019	3.8548	3.8857	3.8899	3.8485	-0.80	3.9408	3.9938	3.9883	3.9439	1
108	3.8548	3.8859	3.9228	3.9818	3.9747	4.0247	4.0423	4.0225	4.0401	05.06.2019	3.8811	3.8569	3.9036	3.8357	0.68	3.9169	3.9758	3.9848	3.9430	0
109	3.8811	3.8548	3.8859	3.9228	3.9818	3.9747	4.0247	4.0423	4.0225	06.06.2019	3.8798	3.8813	3.8878	3.8563	-0.03	3.9010	3.9626	3.9824	3.9436	0
110	3.8798	3.8811	3.8548	3.8859	3.9228	3.9818	3.9747	4.0247	4.0423	07.06.2019	3.8789	3.8806	3.8864	3.8505	-0.02	3.8839	3.9491	3.9786	3.9441	1
111	3.8789	3.8798	3.8811	3.8548	3.8859	3.9228	3.9818	3.9747	4.0247	10.06.2019	3.8887	3.8763	3.9003	3.8674	0.25	3.8782	3.9365	3.9752	3.9445	0
112	3.8887	3.8789	3.8798	3.8811	3.8548	3.8859	3.9228	3.9818	3.9747	11.06.2019	3.8571	3.887	3.887	3.842	-0.81	3.8734	3.9227	3.9722	3.9445	1
113	3.8571	3.8887	3.8789	3.8798	3.8811	3.8548	3.8859	3.9228	3.9818	12.06.2019	3.8672	3.8573	3.8723	3.8293	0.26	3.8755	3.9081	3.9689	3.9444	0
114	3.8672	3.8571	3.8887	3.8789	3.8798	3.8811	3.8548	3.8859	3.9228	13.06.2019	3.8487	3.867	3.8675	3.8342	-0.48	3.8701	3.8935	3.9644	3.9443	1
115	3.8487	3.8672	3.8571	3.8887	3.8789	3.8798	3.8811	3.8548	3.8859	14.06.2019	3.8958	3.8491	3.9135	3.8479	1.22	3.8727	3.8869	3.9603	3.9453	0
116	3.8958	3.8487	3.8672	3.8571	3.8887	3.8789	3.8798	3.8811	3.8548	17.06.2019	3.8883	3.8967	3.9245	3.8792	-0.19	3.8743	3.8791	3.9567	3.9466	0
117	3.8883	3.8958	3.8487	3.8672	3.8571	3.8887	3.8789	3.8798	3.8811	18.06.2019	3.8603	3.8899	3.8899	3.8489	-0.72	3.8696	3.8739	3.9508	3.9466	0
118	3.8603	3.8883	3.8958	3.8487	3.8672	3.8571	3.8887	3.8789	3.8798	19.06.2019	3.839	3.8603	3.884	3.8376	-0.55	3.8666	3.8700	3.9421	3.9457	0
119	3.839	3.8603	3.8883	3.8958	3.8487	3.8672	3.8571	3.8887	3.8789	20.06.2019	3.839	3.8387	3.8397	3.8387	0.00	3.8619	3.8687	3.9312	3.9451	0
120	3.839	3.839	3.8603	3.8883	3.8958	3.8487	3.8672	3.8571	3.8887	21.06.2019	3.8192	3.8313	3.8458	3.8119	-0.52	3.8569	3.8635	3.9197	3.9433	1
121	3.8192	3.839	3.839	3.8603	3.8883	3.8958	3.8487	3.8672	3.8571	24.06.2019	3.8254	3.8216	3.8381	3.8065	0.16	3.8452	3.8590	3.9108	3.9409	1
122	3.8254	3.8192	3.839	3.839	3.8603	3.8883	3.8958	3.8487	3.8672	25.06.2019	3.848	3.8264	3.859	3.8182	0.59	3.8385	3.8564	3.9028	3.9393	0
123	3.848	3.8254	3.8192	3.839	3.839	3.8603	3.8883	3.8958	3.8487	26.06.2019	3.8445	3.8481	3.859	3.8314	-0.09	3.8359	3.8527	3.8946	3.9376	0
124	3.8445	3.848	3.8254	3.8192	3.839	3.839	3.8603	3.8883	3.8958	27.06.2019	3.8196	3.8461	3.8728	3.8171	-0.65	3.8326	3.8496	3.8862	3.9351	1
125	3.8196	3.8445	3.848	3.8254	3.8192	3.839	3.839	3.8603	3.8883	28.06.2019	3.852	3.8189	3.852	3.8128	0.85	3.8348	3.8483	3.8782	3.9337	0
126	3.852	3.8196	3.8445	3.848	3.8254	3.8192	3.839	3.839	3.8603	01.07.2019	3.8405	3.8375	3.8488	3.8086	-0.30	3.8383	3.8476	3.8705	3.9305	1
127	3.8405	3.852	3.8196	3.8445	3.848	3.8254	3.8192	3.839	3.839	02.07.2019	3.8456	3.8412	3.8813	3.8182	0.13	3.8417	3.8435	3.8652	3.9282	0
128	3.8456	3.8405	3.852	3.8196	3.8445	3.848	3.8254	3.8192	3.839	03.07.2019	3.8272	3.8468	3.8758	3.815	-0.48	3.8382	3.8384	3.8587	3.9261	0
129	3.8272	3.8456	3.8405	3.852	3.8196	3.8445	3.848	3.8254	3.8192	04.07.2019	3.8011	3.8266	3.8293	3.7828	-0.68	3.8310	3.8334	3.8537	3.9231	1
130	3.8011	3.8272	3.8456	3.8405	3.852	3.8196	3.8445	3.848	3.8254	05.07.2019	3.8221	3.8024	3.8386	3.7976	0.55	3.8314	3.8320	3.8510	3.9210	0
131	3.8221	3.8011	3.8272	3.8456	3.8405	3.852	3.8196	3.8445	3.848	08.07.2019	3.8073	3.816	3.8179	3.7991	-0.39	3.8240	3.8294	3.8490	3.9187	0
132	3.8073	3.8221	3.8011	3.8272	3.8456	3.8405	3.852	3.8196	3.8445	09.07.2019	3.8005	3.8076	3.8076	3.8005	-0.18	3.8173	3.8278	3.8457	3.9152	0
133	3.8005	3.8073	3.8221	3.8011	3.8272	3.8456	3.8405	3.852	3.8196	10.07.2019	3.7546	3.7883	3.7942	3.7496	-1.21	3.8021	3.8219	3.8404	3.9114	1
134	3.7546	3.8005	3.8073	3.8221	3.8011	3.8272	3.8456	3.8405	3.852	11.07.2019	3.7551	3.7549	3.7675	3.7346	0.01	3.7901	3.8142	3.8353	3.9069	0
135	3.7551	3.7546	3.8005	3.8073	3.8221	3.8011	3.8272	3.8456	3.8405	12.07.2019	3.7373	3.7577	3.7644	3.7304	-0.47	3.7795	3.8052	3.8290	3.9021	1
136	3.7373	3.7551	3.7546	3.8005	3.8073	3.8221	3.8011	3.8272	3.8456	15.07.2019	3.7567	3.7367	3.7588	3.7281	0.52	3.7686	3.8000	3.8248	3.8985	1
137	3.7567	3.7373	3.7551	3.7546	3.8005	3.8073	3.8221	3.8011	3.8272	16.07.2019	3.7687	3.7559	3.7717	3.7515	0.32	3.7622	3.7931	3.8207	3.8948	0
